run_id,model_name,model_id,question_id,category,flow,status,finish_reason,json_valid,schema_valid,schema_errors,route,route_match,intent,emotion,needs_clarification,direct_answer_request,frustration_high,emotion_override_qualified,emotion_override_match,signal_checked,signal_correct,signal_pass,model_case_pass,expected_skill_rule,derived_skill_rule,skill_rule_match,skill_policy_reason,skill_policy_pass,derived_hint_strength,expected_hint_strength,skill_strength_checked,skill_strength_match,guard_matched,guard_action,guard_forced_route,guard_skip_llm_service,effective_route,effective_route_match,policy_tools,policy_tool_reason,expected_tools,tool_registry_ok,tool_registry_missing,tool_policy_pass,service_case_pass,prompt_tokens,cached_prompt_tokens,uncached_prompt_tokens,completion_tokens,reasoning_tokens,visible_completion_tokens,total_tokens,completion_usage_ratio,completion_limit_hit,latency_ms,raw_response,parsed_json,error_type,error_message
20260920_210538,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,233,boundary,PROGRESS_ESTIMATION,OK,stop,True,True,[],PROGRESS_ESTIMATION,1,UNCLEAR,LOW,True,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,PROGRESS_ESTIMATION,1,[],확인/차단 우선 경로: Tool 호출 없음,[],1,[],1,1,1809,1280,529,47,0,47,1856,0.0723,0,651.72,"{""route"":""PROGRESS_ESTIMATION"",""intent"":""UNCLEAR"",""emotion"":""LOW"",""needs_clarification"":true,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""UNCLEAR"",""needs_clarification"":true,""route"":""PROGRESS_ESTIMATION""}",,
20260920_210538,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,236,boundary,PROGRESS_TRANSITION,OK,stop,True,True,[],PROGRESS_TRANSITION,1,HINT,LOW,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,PROGRESS_TRANSITION,1,"[""get_puzzle_context""]",현재 퍼즐 맥락 조회,"[""get_puzzle_context""]",1,[],1,1,1819,1280,539,47,0,47,1866,0.0723,0,1654.24,"{""route"":""PROGRESS_TRANSITION"",""intent"":""HINT"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""PROGRESS_TRANSITION""}",,
20260920_210538,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,241,failure,PROGRESS_VERIFICATION,OK,stop,True,True,[],PROGRESS_VERIFICATION,1,UNCLEAR,LOW,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,PROGRESS_VERIFICATION,1,"[""get_game_session""]",비정상 진도 주장은 세션으로 검증,"[""get_game_session""]",1,[],1,1,1815,1280,535,47,0,47,1862,0.0723,0,813.71,"{""route"":""PROGRESS_VERIFICATION"",""intent"":""UNCLEAR"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""UNCLEAR"",""needs_clarification"":false,""route"":""PROGRESS_VERIFICATION""}",,
20260920_210538,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,243,failure,SPOILER_BLOCK,OK,stop,True,True,[],SPOILER_BLOCK,1,HINT,LOW,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,1,BLOCK,SPOILER_BLOCK,1,SPOILER_BLOCK,1,[],확인/차단 우선 경로: Tool 호출 없음,[],1,[],1,1,1799,1280,519,47,0,47,1846,0.0723,0,1102.82,"{""route"":""SPOILER_BLOCK"",""intent"":""HINT"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""SPOILER_BLOCK""}",,
20260920_210538,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,246,failure,ANSWER_EXPOSURE_BYPASS,OK,stop,True,True,[],ANSWER_EXPOSURE_BYPASS,1,HINT,MEDIUM,False,True,False,False,1,3,3,1,1,ANSWER_REQUEST,ANSWER_REQUEST,1,현재 문제 정답 직접 요구 → 승인된 강한 힌트 경로,1,strong,strong,1,1,1,BLOCK,ANSWER_EXPOSURE_BYPASS,1,ANSWER_EXPOSURE_BYPASS,1,"[""get_puzzle_context"",""get_approved_hint""]",현재 문제 직접 정답 요구는 승인 힌트 경로로 제한,"[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1809,1280,529,51,0,51,1860,0.0785,0,686.68,"{""route"":""ANSWER_EXPOSURE_BYPASS"",""intent"":""HINT"",""emotion"":""MEDIUM"",""needs_clarification"":false,""direct_answer_request"":true,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":true,""emotion"":""MEDIUM"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""ANSWER_EXPOSURE_BYPASS""}",,
20260920_210538,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,249,failure,THEME_ISOLATION,OK,stop,True,True,[],THEME_ISOLATION,1,UNCLEAR,LOW,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,1,BLOCK,THEME_ISOLATION,1,THEME_ISOLATION,1,[],확인/차단 우선 경로: Tool 호출 없음,[],1,[],1,1,1791,1280,511,48,0,48,1839,0.0738,0,886.23,"{""route"":""THEME_ISOLATION"",""intent"":""UNCLEAR"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""UNCLEAR"",""needs_clarification"":false,""route"":""THEME_ISOLATION""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,201,normal,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,LOW,False,False,False,False,1,3,3,1,1,BASE_RULE_DEFAULT,BASE_RULE_DEFAULT,1,오버라이드 없음 → 기본 약한 힌트,1,weak,weak,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1817,1757,60,97,44,53,1914,0.1492,0,1448.96,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,202,normal,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,LOW,False,True,False,False,1,3,3,1,1,ANSWER_REQUEST,ANSWER_REQUEST,1,현재 문제 정답 직접 요구 → 승인된 강한 힌트 경로,1,strong,strong,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1802,1757,45,87,34,53,1889,0.1338,0,1169.66,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":true,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":true,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,211,normal,INPUT_LOCATION,OK,stop,True,True,[],INPUT_LOCATION,1,HINT,LOW,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,INPUT_LOCATION,1,"[""get_puzzle_context""]",현재 퍼즐 맥락 조회,"[""get_puzzle_context""]",1,[],1,1,1790,1757,33,45,0,45,1835,0.0692,0,1190.8,"{""route"":""INPUT_LOCATION"",""intent"":""HINT"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""INPUT_LOCATION""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,213,normal,EQUIPMENT_USAGE,OK,stop,True,True,[],EQUIPMENT_USAGE,1,UNCLEAR,LOW,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,EQUIPMENT_USAGE,1,"[""get_puzzle_context""]",현재 퍼즐 맥락 조회,"[""get_puzzle_context""]",1,[],1,1,1797,1757,40,133,80,53,1930,0.2046,0,1546.53,"{""route"":""EQUIPMENT_USAGE"",""intent"":""UNCLEAR"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""UNCLEAR"",""needs_clarification"":false,""route"":""EQUIPMENT_USAGE""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,216,normal,MASTER_REQUEST,OK,stop,True,True,[],MASTER_REQUEST,1,MASTER_REQUEST,LOW,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,MASTER_REQUEST,1,"[""request_game_master""]",명시적 직원 호출,"[""request_game_master""]",1,[],1,1,1784,1757,27,45,0,45,1829,0.0692,0,1102.39,"{""route"":""MASTER_REQUEST"",""intent"":""MASTER_REQUEST"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""MASTER_REQUEST"",""needs_clarification"":false,""route"":""MASTER_REQUEST""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,218,boundary,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,LOW,False,False,False,False,1,3,3,1,1,BASE_RULE_TIME_AND_PROGRESS,BASE_RULE_TIME_AND_PROGRESS,1,남은시간<=15분 AND 남은문제비율>=50%,1,strong,strong,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1796,1757,39,85,32,53,1881,0.1308,0,1259.93,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,221,boundary,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,MEDIUM,False,False,False,False,1,3,3,1,1,RE_REQUEST_OVERRIDE,RE_REQUEST_OVERRIDE,1,같은 문제 약한 힌트 직후 재요청 → 강한 힌트 승격,1,strong,strong,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_hint_history"",""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_hint_history"",""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1833,1757,76,156,102,54,1989,0.24,0,2146.95,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""MEDIUM"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""MEDIUM"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,224,boundary,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,MEDIUM,False,False,True,False,1,3,3,1,1,BASE_RULE_DEFAULT,BASE_RULE_DEFAULT,1,오버라이드 없음 → 기본 약한 힌트,1,weak,weak,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1803,1757,46,133,79,54,1936,0.2046,0,1883.84,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""MEDIUM"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":true,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""MEDIUM"",""emotion_override_qualified"":false,""frustration_high"":true,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,225,boundary,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,MEDIUM,False,True,False,True,1,3,3,1,1,ANSWER_REQUEST,ANSWER_REQUEST,1,현재 문제 정답 직접 요구 → 승인된 강한 힌트 경로,1,strong,strong,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1806,1757,49,221,167,54,2027,0.34,0,2349.36,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""MEDIUM"",""needs_clarification"":false,""direct_answer_request"":true,""frustration_high"":false,""emotion_override_qualified"":true}","{""direct_answer_request"":true,""emotion"":""MEDIUM"",""emotion_override_qualified"":true,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,231,boundary,EQUIPMENT_FAULT,OK,stop,True,True,[],EQUIPMENT_FAULT,1,EQUIPMENT_ISSUE,LOW,True,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,EQUIPMENT_FAULT,1,"[""get_puzzle_context""]",원인 미확인: 먼저 현재 퍼즐 맥락만 확인,"[""get_puzzle_context""]",1,[],1,1,1802,1757,45,117,59,58,1919,0.18,0,1961.88,"{""route"":""EQUIPMENT_FAULT"",""intent"":""EQUIPMENT_ISSUE"",""emotion"":""LOW"",""needs_clarification"":true,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""EQUIPMENT_ISSUE"",""needs_clarification"":true,""route"":""EQUIPMENT_FAULT""}",,
20260920_210538,gpt_5_6_luna_test,gpt-5.6-luna,233,boundary,PROGRESS_ESTIMATION,OK,stop,True,True,[],PROGRESS_ESTIMATION,1,UNCLEAR,LOW,True,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,PROGRESS_ESTIMATION,1,[],확인/차단 우선 경로: Tool 호출 없음,[],1,[],1,1,1809,1757,52,105,52,53,1914,0.1615,0,1585.92,"{""route"":""PROGRESS_ESTIMATION"",""intent"":""UNCLEAR"",""emotion"":""LOW"",""needs_clarification"":true,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""UNCLEAR"",""needs_clarification"":true,""route"":""PROGRESS_ESTIMATION""}",,
